gender,age,income,member
F,47.0,92000.0,1.0
M,49.0,48000.0,1.0
M,32.0,38000.0,1.0
M,30.0,69000.0,1.0
M,47.0,86000.0,1.0
M,34.0,34000.0,1.0
F,78.0,101000.0,1.0
F,85.0,71000.0,1.0
F,75.0,69000.0,1.0
F,76.0,71000.0,1.0
F,89.0,59000.0,1.0
M,58.0,70000.0,1.0
M,23.0,49000.0,1.0
M,58.0,53000.0,1.0
F,64.0,95000.0,1.0
M,72.0,39000.0,1.0
F,66.0,72000.0,1.0
F,49.0,68000.0,1.0
M,43.0,71000.0,1.0
M,58.0,39000.0,1.0
M,43.0,76000.0,1.0
F,56.0,87000.0,1.0
F,69.0,118000.0,1.0
M,81.0,70000.0,1.0
M,42.0,91000.0,1.0
M,75.0,71000.0,1.0
M,62.0,73000.0,1.0
F,55.0,54000.0,1.0
M,65.0,39000.0,1.0
M,52.0,46000.0,1.0
F,30.0,40000.0,1.0
F,74.0,75000.0,1.0
F,100.0,63000.0,1.0
F,26.0,40000.0,1.0
F,56.0,53000.0,1.0
M,50.0,90000.0,1.0
M,73.0,95000.0,1.0
F,49.0,74000.0,1.0
M,37.0,50000.0,1.0
M,65.0,57000.0,1.0
F,64.0,81000.0,1.0
F,48.0,53000.0,1.0
M,20.0,32000.0,1.0
M,46.0,40000.0,1.0
M,24.0,69000.0,1.0
M,71.0,95000.0,1.0
F,50.0,78000.0,1.0
M,37.0,92000.0,1.0
F,57.0,81000.0,1.0
M,52.0,85000.0,1.0
M,41.0,41000.0,1.0
F,66.0,74000.0,1.0
F,66.0,87000.0,1.0
F,68.0,120000.0,1.0
M,20.0,70000.0,1.0
M,43.0,42000.0,1.0
M,73.0,38000.0,1.0
F,42.0,56000.0,1.0
M,82.0,110000.0,1.0
F,70.0,92000.0,1.0
F,42.0,71000.0,1.0
M,48.0,62000.0,1.0
F,53.0,93000.0,1.0
M,64.0,67000.0,1.0
M,79.0,90000.0,1.0
M,51.0,55000.0,1.0
F,45.0,88000.0,1.0
F,48.0,105000.0,1.0
F,54.0,119000.0,1.0
M,52.0,48000.0,1.0
M,28.0,68000.0,1.0
M,69.0,47000.0,1.0
M,73.0,92000.0,1.0
F,67.0,71000.0,1.0
F,76.0,34000.0,1.0
F,55.0,53000.0,1.0
F,89.0,83000.0,1.0
M,57.0,41000.0,1.0
F,54.0,70000.0,1.0
M,58.0,73000.0,1.0
M,49.0,39000.0,1.0
F,73.0,79000.0,1.0
F,58.0,76000.0,1.0
M,51.0,70000.0,1.0
M,74.0,78000.0,1.0
M,53.0,95000.0,1.0
M,61.0,32000.0,1.0
M,41.0,55000.0,1.0
F,64.0,95000.0,1.0
M,42.0,75000.0,1.0
M,50.0,57000.0,1.0
M,60.0,56000.0,1.0
F,57.0,83000.0,1.0
F,39.0,54000.0,1.0
F,57.0,67000.0,1.0
M,57.0,71000.0,1.0
M,68.0,51000.0,1.0
F,83.0,114000.0,1.0
F,35.0,72000.0,1.0
F,90.0,72000.0,1.0
M,56.0,72000.0,1.0
M,84.0,81000.0,1.0
M,62.0,39000.0,1.0
M,63.0,58000.0,1.0
M,67.0,56000.0,1.0
F,68.0,50000.0,1.0
M,55.0,73000.0,1.0
F,24.0,59000.0,1.0
M,40.0,39000.0,1.0
M,83.0,61000.0,1.0
F,63.0,41000.0,1.0
F,59.0,59000.0,1.0
F,61.0,99000.0,1.0
M,42.0,57000.0,1.0
M,58.0,36000.0,1.0
F,48.0,44000.0,1.0
M,35.0,64000.0,1.0
M,36.0,31000.0,1.0
F,41.0,100000.0,1.0
F,83.0,73000.0,1.0
M,53.0,87000.0,1.0
F,53.0,97000.0,1.0
F,80.0,48000.0,1.0
M,25.0,66000.0,1.0
M,63.0,119000.0,1.0
F,63.0,66000.0,1.0
F,56.0,109000.0,1.0
M,43.0,59000.0,1.0
F,58.0,58000.0,1.0
M,59.0,59000.0,1.0
M,49.0,104000.0,1.0
F,63.0,70000.0,1.0
M,42.0,94000.0,1.0
F,52.0,57000.0,1.0
F,57.0,37000.0,1.0
F,56.0,59000.0,1.0
M,80.0,87000.0,1.0
M,43.0,52000.0,1.0
M,54.0,70000.0,1.0
M,28.0,73000.0,1.0
F,57.0,95000.0,1.0
M,71.0,67000.0,1.0
F,64.0,112000.0,1.0
M,20.0,49000.0,1.0
F,36.0,58000.0,1.0
F,45.0,99000.0,1.0
M,71.0,65000.0,1.0
M,67.0,89000.0,1.0
F,72.0,81000.0,1.0
M,51.0,100000.0,1.0
M,48.0,68000.0,1.0
M,53.0,60000.0,1.0
M,25.0,53000.0,1.0
F,79.0,85000.0,1.0
M,19.0,32000.0,1.0
F,28.0,49000.0,1.0
M,56.0,76000.0,1.0
M,44.0,37000.0,1.0
M,25.0,40000.0,1.0
F,61.0,78000.0,1.0
M,34.0,59000.0,1.0
F,41.0,37000.0,1.0
M,44.0,51000.0,1.0
F,51.0,92000.0,1.0
M,47.0,44000.0,1.0
F,63.0,70000.0,1.0
M,62.0,61000.0,1.0
M,66.0,71000.0,1.0
M,62.0,70000.0,1.0
M,83.0,88000.0,1.0
M,43.0,58000.0,1.0
F,66.0,94000.0,1.0
M,70.0,44000.0,1.0
F,65.0,66000.0,1.0
F,33.0,54000.0,1.0
M,63.0,78000.0,1.0
M,77.0,42000.0,1.0
F,49.0,57000.0,1.0
M,53.0,104000.0,1.0
F,61.0,87000.0,1.0
M,60.0,38000.0,1.0
F,44.0,60000.0,1.0
M,69.0,62000.0,1.0
M,39.0,71000.0,1.0
F,38.0,55000.0,1.0
F,83.0,99000.0,1.0
F,63.0,94000.0,1.0
F,41.0,41000.0,1.0
M,54.0,39000.0,1.0
M,41.0,55000.0,1.0
F,56.0,69000.0,1.0
M,50.0,98000.0,1.0
M,58.0,55000.0,1.0
M,39.0,61000.0,1.0
F,60.0,55000.0,1.0
F,60.0,74000.0,1.0
M,24.0,38000.0,1.0
M,48.0,57000.0,1.0
M,50.0,110000.0,1.0
F,41.0,67000.0,1.0
M,45.0,84000.0,1.0
M,48.0,93000.0,1.0
M,59.0,87000.0,1.0
M,43.0,45000.0,1.0
F,56.0,67000.0,1.0
M,54.0,93000.0,1.0
F,48.0,47000.0,1.0
M,63.0,49000.0,1.0
M,47.0,35000.0,1.0
M,52.0,56000.0,1.0
F,58.0,78000.0,1.0
M,78.0,39000.0,1.0
M,43.0,40000.0,1.0
M,68.0,61000.0,1.0
M,18.0,48000.0,1.0
F,39.0,85000.0,1.0
M,74.0,99000.0,1.0
F,53.0,98000.0,1.0
F,61.0,67000.0,1.0
M,23.0,54000.0,1.0
M,46.0,55000.0,1.0
M,51.0,78000.0,1.0
M,77.0,86000.0,1.0
F,79.0,91000.0,1.0
M,41.0,41000.0,1.0
F,60.0,78000.0,1.0
F,54.0,47000.0,1.0
M,73.0,76000.0,1.0
M,47.0,77000.0,1.0
M,84.0,82000.0,1.0
M,20.0,56000.0,1.0
F,24.0,35000.0,1.0
F,58.0,71000.0,1.0
M,35.0,40000.0,1.0
M,57.0,33000.0,1.0
M,87.0,55000.0,1.0
F,86.0,84000.0,1.0
F,57.0,100000.0,1.0
M,61.0,112000.0,1.0
M,25.0,53000.0,1.0
M,38.0,31000.0,1.0
M,94.0,50000.0,1.0
M,59.0,61000.0,1.0
F,49.0,73000.0,1.0
F,61.0,72000.0,1.0
M,31.0,64000.0,1.0
F,75.0,53000.0,1.0
M,51.0,65000.0,1.0
M,68.0,74000.0,1.0
M,86.0,71000.0,1.0
F,62.0,117000.0,1.0
M,61.0,64000.0,1.0
F,63.0,57000.0,1.0
F,26.0,52000.0,1.0
F,50.0,77000.0,1.0
F,45.0,93000.0,1.0
F,88.0,64000.0,1.0
F,50.0,92000.0,1.0
F,65.0,119000.0,1.0
M,55.0,76000.0,1.0
M,71.0,95000.0,1.0
F,34.0,46000.0,1.0
M,81.0,65000.0,1.0
F,65.0,98000.0,1.0
F,63.0,62000.0,1.0
M,73.0,58000.0,1.0
F,84.0,77000.0,1.0
F,55.0,62000.0,1.0
M,63.0,70000.0,1.0
F,24.0,51000.0,1.0
M,36.0,74000.0,1.0
M,56.0,69000.0,1.0
F,65.0,119000.0,1.0
M,75.0,75000.0,1.0
M,71.0,114000.0,1.0
M,71.0,118000.0,1.0
M,61.0,39000.0,1.0
M,19.0,73000.0,1.0
F,64.0,34000.0,1.0
F,66.0,112000.0,1.0
M,37.0,59000.0,1.0
M,22.0,49000.0,1.0
F,54.0,96000.0,1.0
M,62.0,73000.0,1.0
F,50.0,75000.0,1.0
F,80.0,87000.0,1.0
M,55.0,112000.0,1.0
M,40.0,50000.0,1.0
M,43.0,52000.0,1.0
M,61.0,53000.0,1.0
F,32.0,43000.0,1.0
F,68.0,32000.0,1.0
F,66.0,104000.0,1.0
M,36.0,35000.0,1.0
M,38.0,60000.0,1.0
F,80.0,54000.0,1.0
F,82.0,68000.0,1.0
M,45.0,74000.0,1.0
M,89.0,63000.0,1.0
F,45.0,94000.0,1.0
M,59.0,35000.0,1.0
M,22.0,44000.0,1.0
F,67.0,50000.0,1.0
F,30.0,41000.0,1.0
M,56.0,88000.0,1.0
F,53.0,100000.0,1.0
M,32.0,58000.0,1.0
F,51.0,73000.0,1.0
F,38.0,66000.0,1.0
F,52.0,45000.0,1.0
M,55.0,68000.0,1.0
M,81.0,41000.0,1.0
M,55.0,78000.0,1.0
F,51.0,67000.0,1.0
F,71.0,74000.0,1.0
M,45.0,84000.0,1.0
M,49.0,71000.0,1.0
M,62.0,48000.0,1.0
F,65.0,99000.0,1.0
F,50.0,63000.0,1.0
F,20.0,60000.0,1.0
F,49.0,31000.0,1.0
M,55.0,83000.0,1.0
M,58.0,54000.0,1.0
F,95.0,64000.0,1.0
F,83.0,99000.0,1.0
F,56.0,70000.0,1.0
M,66.0,54000.0,1.0
M,87.0,74000.0,1.0
M,55.0,89000.0,1.0
F,52.0,114000.0,1.0
F,59.0,83000.0,1.0
F,59.0,51000.0,1.0
F,49.0,74000.0,1.0
F,62.0,46000.0,1.0
F,56.0,80000.0,1.0
F,51.0,97000.0,1.0
F,47.0,62000.0,1.0
M,38.0,96000.0,1.0
M,43.0,44000.0,1.0
M,43.0,72000.0,1.0
M,49.0,84000.0,1.0
F,36.0,57000.0,1.0
F,45.0,58000.0,1.0
M,53.0,95000.0,1.0
M,43.0,60000.0,1.0
F,18.0,67000.0,1.0
M,40.0,41000.0,1.0
F,83.0,114000.0,1.0
M,49.0,65000.0,1.0
F,51.0,106000.0,1.0
M,25.0,55000.0,1.0
M,71.0,55000.0,1.0
M,58.0,71000.0,1.0
M,53.0,36000.0,1.0
F,83.0,93000.0,1.0
M,46.0,56000.0,1.0
F,69.0,97000.0,1.0
M,51.0,73000.0,1.0
M,61.0,68000.0,1.0
F,81.0,101000.0,1.0
M,60.0,41000.0,1.0
M,48.0,75000.0,1.0
F,48.0,87000.0,1.0
M,73.0,63000.0,1.0
F,41.0,89000.0,1.0
F,39.0,77000.0,1.0
M,31.0,56000.0,1.0
M,38.0,61000.0,1.0
F,46.0,36000.0,1.0
M,87.0,72000.0,1.0
F,53.0,83000.0,1.0
F,93.0,48000.0,1.0
M,42.0,41000.0,1.0
M,54.0,79000.0,1.0
M,47.0,53000.0,1.0
M,75.0,109000.0,1.0
F,79.0,61000.0,1.0
F,36.0,64000.0,1.0
M,30.0,43000.0,1.0
M,34.0,50000.0,1.0
F,39.0,78000.0,1.0
F,52.0,87000.0,1.0
M,43.0,34000.0,1.0
M,75.0,38000.0,1.0
M,47.0,40000.0,1.0
F,60.0,117000.0,1.0
M,31.0,43000.0,1.0
M,70.0,35000.0,1.0
F,49.0,36000.0,1.0
M,48.0,56000.0,1.0
M,37.0,36000.0,1.0
F,67.0,67000.0,1.0
M,48.0,65000.0,1.0
M,69.0,38000.0,1.0
M,66.0,32000.0,1.0
M,38.0,56000.0,1.0
F,59.0,90000.0,1.0
M,43.0,65000.0,1.0
M,43.0,41000.0,1.0
F,68.0,108000.0,1.0
M,60.0,45000.0,1.0
M,53.0,39000.0,1.0
M,34.0,50000.0,1.0
M,77.0,64000.0,1.0
F,88.0,73000.0,1.0
F,62.0,88000.0,1.0
M,63.0,86000.0,1.0
M,70.0,99000.0,1.0
M,38.0,33000.0,1.0
F,44.0,39000.0,1.0
F,40.0,50000.0,1.0
M,51.0,99000.0,1.0
F,72.0,60000.0,1.0
M,22.0,45000.0,1.0
M,72.0,49000.0,1.0
M,70.0,37000.0,1.0
M,23.0,65000.0,1.0
M,38.0,75000.0,1.0
F,71.0,67000.0,1.0
M,50.0,51000.0,1.0
M,72.0,35000.0,1.0
M,43.0,31000.0,1.0
M,63.0,70000.0,1.0
M,73.0,46000.0,1.0
M,53.0,57000.0,1.0
F,37.0,57000.0,1.0
M,45.0,44000.0,1.0
M,59.0,61000.0,1.0
M,74.0,51000.0,1.0
M,18.0,36000.0,1.0
F,94.0,84000.0,1.0
M,38.0,33000.0,1.0
F,67.0,50000.0,1.0
F,46.0,36000.0,1.0
M,82.0,41000.0,1.0
M,37.0,36000.0,1.0
F,65.0,71000.0,1.0
F,66.0,34000.0,1.0
F,65.0,57000.0,1.0
F,54.0,52000.0,1.0
M,63.0,113000.0,1.0
F,50.0,110000.0,1.0
M,64.0,81000.0,1.0
M,66.0,50000.0,1.0
F,76.0,62000.0,1.0
F,56.0,82000.0,1.0
M,49.0,75000.0,1.0
F,29.0,53000.0,1.0
F,51.0,56000.0,1.0
M,69.0,68000.0,1.0
M,48.0,52000.0,1.0
M,25.0,68000.0,1.0
M,82.0,78000.0,1.0
F,57.0,70000.0,1.0
M,50.0,70000.0,1.0
F,74.0,72000.0,1.0
F,49.0,59000.0,1.0
M,80.0,88000.0,1.0
F,62.0,81000.0,1.0
M,63.0,50000.0,1.0
F,54.0,109000.0,1.0
M,45.0,55000.0,1.0
F,49.0,110000.0,1.0
M,61.0,35000.0,1.0
M,46.0,46000.0,1.0
M,64.0,59000.0,1.0
F,69.0,89000.0,1.0
M,69.0,64000.0,1.0
M,66.0,70000.0,1.0
M,60.0,56000.0,1.0
F,40.0,51000.0,1.0
M,74.0,64000.0,1.0
F,52.0,31000.0,1.0
F,62.0,55000.0,1.0
F,61.0,118000.0,1.0
F,22.0,55000.0,1.0
M,62.0,35000.0,1.0
M,23.0,63000.0,1.0
F,90.0,104000.0,1.0
F,72.0,41000.0,1.0
F,69.0,93000.0,1.0
F,71.0,43000.0,1.0
M,32.0,38000.0,1.0
M,36.0,51000.0,1.0
F,58.0,38000.0,1.0
M,75.0,103000.0,1.0
F,58.0,41000.0,1.0
M,76.0,69000.0,1.0
F,49.0,73000.0,1.0
F,57.0,90000.0,1.0
M,66.0,74000.0,1.0
M,33.0,54000.0,1.0
M,54.0,39000.0,1.0
F,48.0,82000.0,1.0
F,66.0,62000.0,1.0
F,46.0,73000.0,1.0
F,51.0,91000.0,1.0
F,67.0,58000.0,1.0
F,28.0,65000.0,1.0
F,20.0,55000.0,1.0
M,74.0,34000.0,1.0
M,67.0,73000.0,1.0
M,86.0,55000.0,1.0
M,58.0,83000.0,1.0
M,67.0,41000.0,1.0
F,58.0,92000.0,1.0
F,54.0,82000.0,1.0
F,56.0,55000.0,1.0
M,58.0,41000.0,1.0
F,56.0,91000.0,1.0
M,63.0,61000.0,1.0
M,50.0,59000.0,1.0
M,63.0,96000.0,1.0
F,79.0,94000.0,1.0
M,47.0,92000.0,1.0
M,57.0,110000.0,1.0
F,63.0,74000.0,1.0
M,79.0,64000.0,1.0
M,54.0,92000.0,1.0
M,53.0,33000.0,1.0
M,53.0,96000.0,1.0
F,70.0,58000.0,1.0
F,47.0,77000.0,1.0
M,42.0,60000.0,1.0
M,61.0,100000.0,1.0
M,30.0,35000.0,1.0
M,59.0,108000.0,1.0
M,38.0,38000.0,1.0
F,72.0,35000.0,1.0
M,69.0,36000.0,1.0
M,31.0,55000.0,1.0
F,58.0,37000.0,1.0
F,74.0,61000.0,1.0
M,66.0,72000.0,1.0
F,65.0,88000.0,1.0
F,56.0,83000.0,1.0
M,63.0,51000.0,1.0
F,38.0,69000.0,1.0
F,70.0,78000.0,1.0
F,64.0,70000.0,1.0
F,43.0,47000.0,1.0
M,47.0,69000.0,1.0
M,49.0,91000.0,1.0
F,64.0,59000.0,1.0
F,50.0,67000.0,1.0
F,56.0,106000.0,1.0
M,53.0,69000.0,1.0
M,33.0,68000.0,1.0
M,25.0,56000.0,1.0
F,58.0,77000.0,1.0
F,73.0,67000.0,1.0
M,45.0,52000.0,1.0
F,22.0,50000.0,1.0
F,50.0,110000.0,1.0
M,57.0,33000.0,1.0
M,56.0,56000.0,1.0
F,68.0,115000.0,1.0
M,36.0,67000.0,1.0
M,66.0,50000.0,1.0
F,68.0,117000.0,1.0
F,84.0,68000.0,1.0
F,74.0,52000.0,1.0
F,49.0,70000.0,1.0
F,30.0,69000.0,1.0
F,74.0,97000.0,1.0
F,55.0,57000.0,1.0
M,19.0,65000.0,1.0
M,69.0,70000.0,1.0
F,69.0,34000.0,1.0
M,54.0,39000.0,1.0
M,25.0,60000.0,1.0
F,49.0,112000.0,1.0
M,55.0,41000.0,1.0
M,69.0,72000.0,1.0
M,60.0,68000.0,1.0
M,40.0,91000.0,1.0
F,64.0,59000.0,1.0
M,65.0,50000.0,1.0
F,91.0,37000.0,1.0
M,71.0,87000.0,1.0
M,57.0,38000.0,1.0
M,51.0,93000.0,1.0
M,82.0,89000.0,1.0
M,60.0,68000.0,1.0
M,68.0,71000.0,1.0
M,42.0,63000.0,1.0
F,65.0,77000.0,1.0
F,42.0,53000.0,1.0
M,45.0,63000.0,1.0
M,64.0,38000.0,1.0
F,53.0,32000.0,1.0
F,47.0,53000.0,1.0
M,92.0,113000.0,1.0
F,42.0,48000.0,1.0
M,45.0,68000.0,1.0
F,60.0,47000.0,1.0
M,32.0,34000.0,1.0
M,63.0,73000.0,1.0
F,89.0,81000.0,1.0
F,54.0,91000.0,1.0
F,53.0,95000.0,1.0
M,60.0,42000.0,1.0
M,21.0,74000.0,1.0
M,63.0,58000.0,1.0
F,90.0,75000.0,1.0
M,47.0,82000.0,1.0
M,25.0,46000.0,1.0
M,41.0,61000.0,1.0
M,22.0,31000.0,1.0
F,57.0,51000.0,1.0
F,37.0,100000.0,1.0
F,65.0,79000.0,1.0
M,45.0,32000.0,1.0
M,42.0,53000.0,1.0
M,19.0,69000.0,1.0
M,33.0,51000.0,1.0
F,96.0,72000.0,1.0
M,46.0,42000.0,1.0
F,62.0,103000.0,1.0
F,50.0,92000.0,1.0
M,59.0,64000.0,1.0
M,73.0,106000.0,1.0
F,57.0,89000.0,1.0
M,86.0,92000.0,1.0
F,74.0,72000.0,1.0
F,88.0,71000.0,1.0
M,63.0,44000.0,1.0
F,49.0,44000.0,1.0
F,49.0,115000.0,1.0
M,63.0,64000.0,1.0
M,25.0,73000.0,1.0
F,22.0,36000.0,1.0
F,55.0,58000.0,1.0
M,67.0,44000.0,1.0
F,52.0,71000.0,1.0
M,50.0,89000.0,1.0
F,42.0,56000.0,1.0
M,53.0,78000.0,1.0
F,70.0,101000.0,1.0
F,57.0,111000.0,1.0
M,41.0,49000.0,1.0
F,62.0,67000.0,1.0
M,63.0,90000.0,1.0
M,53.0,40000.0,1.0
M,60.0,57000.0,1.0
F,90.0,71000.0,1.0
M,52.0,50000.0,1.0
M,28.0,35000.0,1.0
F,68.0,76000.0,1.0
F,43.0,63000.0,1.0
F,20.0,47000.0,1.0
M,52.0,104000.0,1.0
F,73.0,75000.0,1.0
M,36.0,52000.0,1.0
M,28.0,51000.0,1.0
F,69.0,84000.0,1.0
F,33.0,56000.0,1.0
F,39.0,35000.0,1.0
F,51.0,84000.0,1.0
M,79.0,50000.0,1.0
M,40.0,44000.0,1.0
F,59.0,109000.0,1.0
M,54.0,75000.0,1.0
M,32.0,48000.0,1.0
M,37.0,57000.0,1.0
F,49.0,79000.0,1.0
M,66.0,69000.0,1.0
M,67.0,35000.0,1.0
M,47.0,38000.0,1.0
M,57.0,41000.0,1.0
M,31.0,45000.0,1.0
M,55.0,52000.0,1.0
M,81.0,74000.0,1.0
M,43.0,51000.0,1.0
F,76.0,85000.0,1.0
F,64.0,83000.0,1.0
F,61.0,80000.0,1.0
F,44.0,41000.0,1.0
F,72.0,39000.0,1.0
M,53.0,61000.0,1.0
M,50.0,62000.0,1.0
F,50.0,98000.0,1.0
F,81.0,57000.0,1.0
F,44.0,36000.0,1.0
F,49.0,54000.0,1.0
F,61.0,108000.0,1.0
F,38.0,72000.0,1.0
M,58.0,77000.0,1.0
M,77.0,58000.0,1.0
F,63.0,31000.0,1.0
F,64.0,102000.0,1.0
F,33.0,43000.0,1.0
M,39.0,64000.0,1.0
M,61.0,34000.0,1.0
F,63.0,96000.0,1.0
M,63.0,34000.0,1.0
M,28.0,67000.0,1.0
M,46.0,32000.0,1.0
F,20.0,59000.0,1.0
M,70.0,98000.0,1.0
F,83.0,34000.0,1.0
F,20.0,62000.0,1.0
F,73.0,89000.0,1.0
M,29.0,67000.0,1.0
F,24.0,53000.0,1.0
M,98.0,52000.0,1.0
F,28.0,68000.0,1.0
M,43.0,88000.0,1.0
M,60.0,51000.0,1.0
F,59.0,72000.0,1.0
F,81.0,62000.0,1.0
F,65.0,51000.0,1.0
M,76.0,99000.0,1.0
M,66.0,74000.0,1.0
M,62.0,76000.0,1.0
M,41.0,41000.0,1.0
F,33.0,41000.0,1.0
F,52.0,89000.0,1.0
F,38.0,50000.0,1.0
M,57.0,83000.0,1.0
M,60.0,93000.0,1.0
