age,gender,income
-92.17951799607603,F,136488.3779787827
-77.21622437157824,F,-24934.276584619314
67.42100955568125,F,87884.33186077297
-87.34597174930907,M,205349.665605789
-47.76286761727749,F,-44527.85292092957
-142.1535146123409,F,-170265.1788413656
-71.63425609525503,F,15280.121131052954
55.59398891337615,F,78161.94459422855
127.31281889898243,M,72118.74217195658
80.56287932346882,F,173183.6341078918
-125.03211859232715,F,-26606.247062153852
-158.48431371961934,M,26685.10418234065
191.08658684604697,F,-217329.34953043438
-96.61055638575885,F,-177130.53234306708
37.797127258014996,F,-45589.8797119676
80.9956514883329,F,35540.11119139249
43.278918914668814,F,-121322.22525331378
81.79422547963017,M,-100249.31580103766
62.25230663435884,M,-127312.29665275358
235.74906571554644,M,6631.023136390431
-174.4503355672077,M,-183262.26391685684
-60.449758835718356,F,8702.898388727375
-6.756143297950366,F,-115603.7295750347
-58.42922449220595,M,101616.483074517
102.10011400375228,M,120019.99287213896
5.1926826860115245,M,104744.80676155108
66.83037518959705,F,13471.517257490974
33.52039135884965,M,364860.47215018433
-23.29429273735127,M,27268.972981487008
91.71950415536251,F,-86024.42796413934
166.47385083330943,F,-153174.5066458442
-41.69825054588458,M,-219901.27772919153
-1.8836038896798009,M,226608.429108049
103.96528657598849,F,110935.14887445881
-25.81513245432653,F,183635.31103724331
171.57900793464358,M,-263405.9185650089
188.84687630066858,F,131209.5683964499
-83.10085327312687,F,37064.481287255854
208.02398513754966,M,112532.99210433246
19.956591009178975,M,-73397.26110187247
-59.55462004021486,M,-28215.061040557244
9.218622721560186,M,-48112.7803443788
-34.73797119987327,F,58162.87488676996
76.91006668816499,F,-8907.190348354183
-84.39383536146434,M,225246.78198814415
-67.14252607787536,F,-39360.349121649255
99.4738787005984,M,-80253.67367875113
207.6966051095586,M,-9366.534752775973
-125.53463270691114,F,-6896.276344507183
-115.6925021143114,F,-11932.773565988762
9.262099834955384,F,-84109.7409666044
82.04549450232143,M,208685.72742474245
15.823212506791995,M,96700.44733156294
45.618964951107856,M,40586.48924620007
-83.81366850461671,M,8460.113061901873
-83.03990529592714,M,-32284.788271701473
5.048160934947131,F,62945.643861080345
102.78755704980853,F,146091.7033661744
63.66638994178409,M,-188885.5894865662
-3.503231119042507,F,17903.1007633337
-51.26880640761381,M,-81092.31102321201
-86.02863835725461,F,37810.54044907992
104.01371500638803,F,-16370.14563316232
102.93889033451175,F,-117178.15580073127
29.266661297691734,M,206438.0394452216
-38.744021756289,M,83542.85772053033
47.04937447341324,F,-158110.3795176877
4.775405939478345,M,3527.4690557458707
63.65536279796725,M,-94237.05920147174
-86.88568778619988,M,20390.842450748307
3.9493239982898274,M,143113.2495658606
136.6069422548871,M,65215.58112078077
144.0667397871323,F,217735.44511630424
-12.239351280164382,F,-16453.322372238712
6.730352755431786,F,126480.53666855129
-27.724184562830892,M,-66067.76064959074
195.49746685791254,F,84955.25107262719
158.34174093416243,F,-220625.39214110267
32.42429943226748,F,227994.01893974375
120.63326400235553,M,23983.755691644357
52.34923809415362,F,212052.405319107
79.1905002327349,M,63893.83093395937
-9.437055538205353,M,-244457.01445849775
-23.472326374451242,F,-115599.45899529572
-17.63925954659902,M,4596.784463050837
-15.430972840554126,F,122843.92273015839
-50.069503688805995,M,24563.846354703637
56.46088424130705,F,-35757.29997180162
206.13612327878636,F,-72659.69562812292
64.73677134968719,M,138560.90782211386
-64.57204919770182,F,119248.81057524585
23.867958964601005,F,-13490.790703114384
-40.36956004351917,F,-189015.13561736746
75.20145019140261,M,171518.57104607046
74.28964329037692,F,44327.78629802379
-110.91199701645712,F,-120680.67301721976
131.53434488072855,M,-94633.27215022367
-33.20911531430002,F,264876.82107950666
127.77679187876302,M,116098.17794245221
-0.15272804901244896,F,102317.11491642261
-43.282513919925584,M,-135957.5703692628
-5.502428694722909,M,173150.68491656595
-103.6113450669446,M,113042.85801518861
29.490638985201493,F,-29527.671739566395
232.52230880597725,M,249506.11165394905
168.2494044013402,F,96972.50727816293
-152.4406134602223,F,-149690.6940880341
14.869718274393792,F,48274.88376482802
-203.9083312626414,F,-31463.51254097515
58.22903794861892,F,67547.8362784083
-14.798643460686819,F,36667.11769918589
-49.63696287289693,M,-125548.91264458408
-46.13820473667174,M,-34694.966884403344
-80.31549868063878,M,19186.539997232227
99.61523703842334,M,20559.177653922852
-128.50117200408292,M,-15616.215944191616
144.65707584524205,M,17978.79211224881
51.483561449107505,F,13985.215043440623
-102.58315521915864,M,127323.64255832256
132.6258890024722,M,-191911.42881356846
66.44315157618986,F,146810.37664064896
-19.707047568069697,M,295185.0229092203
81.86430870136012,M,179393.24184394363
29.274347380783837,F,148556.99724723143
45.68540407015591,M,198883.87498731114
195.57484270882057,M,-18722.56742781061
-61.013422387755725,M,30059.59400331902
-130.20127003525388,F,28196.084740485443
78.57172131851202,F,-195931.7576742905
-129.0784729200402,F,-44879.54480871248
-53.187541051442764,F,16877.658470113638
21.473152772452842,F,131753.10206799576
0.11353308967722242,F,-33634.93609445672
-105.95073977686253,M,-23225.843794004373
88.84689703701174,M,132040.8840433031
138.5605840736909,M,-33145.58036044076
53.20744744377357,M,28592.03504769407
-3.396593022224792,M,9040.673577962396
7.848183904304452,F,44757.2960007999
26.674008723683272,F,162127.2362489579
-42.50927548681753,M,240433.93502419014
-88.46512373416284,F,-77706.51231937895
83.14286421549177,M,-147510.70184487928
77.27996382631031,M,160611.88964246237
85.01723671593928,F,269935.7697183603
-66.48592098779723,F,119427.69495255666
112.42564641128183,F,114238.14634354007
179.9174637736719,F,324.754264726922
86.96821764429934,F,47032.55032216743
-97.1323210967065,F,1602.2628449510194
168.74288363634207,F,101249.87471006946
-58.157161280758444,M,-116631.50858265001
101.74548795678254,F,29412.53116569165
0.7097597360933499,F,98578.28930479522
33.28309401971492,M,4449.794905086037
47.341532301795,M,153569.3834043368
31.21459139420454,M,163856.07179612646
69.35919262646914,M,42452.36320429587
-96.8237917824218,M,11579.618450935646
-67.27800908104064,F,173670.22628381048
29.499211848123615,F,-14046.251833729635
-86.012875709703,M,20887.476752767892
22.622927130348735,M,-125305.29090495672
45.48340245180883,F,-73114.27499848181
67.41573678140546,M,192395.00372217485
-4.715176932607836,M,15137.296252812022
-114.18632562273442,M,197267.09460066352
176.4979564165883,F,-111154.03122576274
-105.69802512233035,F,-40577.41786268835
24.47846479402822,F,3808.1771531836384
141.6376530966277,F,-25853.995492071066
-43.83523970761419,F,16943.33148473426
77.99591712568888,M,4639.370430798437
-7.792152274543973,M,-41204.1162719288
144.0660777016763,M,-118717.41254967963
-77.53954203806704,F,-55504.09238049867
154.67460375242229,M,273431.9652833014
4.11308671150382,M,-61394.13473851743
-18.6792103652961,F,36369.18116756241
-67.07236637516534,M,-7458.340467176902
152.57977361296778,F,310412.6582648963
-26.70989141421368,M,-6089.09455893698
-10.017672223548328,M,113479.14424131298
25.328895154488087,F,15995.989759202606
-148.38711873413922,M,167364.24079880572
-35.401525719097556,F,-112208.76332684941
36.25305022295611,F,67119.99637146734
-33.47248084314457,F,-50327.44349509389
42.51616344841853,M,258049.07519783886
10.519882515560791,M,-40636.062633769805
-35.13990098321226,M,29829.01040686102
-36.60560550991992,F,150154.5022728645
65.5582112706105,M,-123682.38155452957
-125.16531826431526,M,152082.61703909168
22.89397306034877,F,254155.44232329322
142.05471078739174,M,67078.95330199186
-9.137841741206095,F,-11530.12290888968
7.278048026099212,F,110795.19351863679
192.68809398707725,M,-39227.81196682401
38.57343950348075,M,-36775.31721813859
75.59665775601468,M,4417.1960395205715
128.4818468743312,F,155747.41687695248
-78.02648340690786,M,256094.57420943194
0.4819812606629661,M,-19377.375645755987
-8.989037937513668,M,179755.25719062143
-2.459501851742985,F,139629.58023931072
166.2860867532099,M,23348.744985029978
12.041564470557844,M,-45820.92097793851
28.738312872870836,M,-2628.967402181126
237.5951913905947,M,-181008.54091002588
109.42905908710097,M,160660.54990487214
141.29228392198894,F,131704.14105541675
50.41481862630588,F,118223.37196426107
91.0388701924128,M,5481.425726189558
19.67541680580737,F,-43499.47976965654
-17.456685723660797,F,-62513.02254367186
102.51165651750922,M,-7265.864807484948
67.554744831051,M,96433.04893540277
22.333655903810914,M,-32049.905549324358
-82.74249421662405,M,-128646.18346284874
7.983980400696442,M,177785.04325870672
55.383084529530876,M,112014.74298805508
-29.66517589465866,M,123020.79423124577
31.085982295266767,F,-97522.7230011103
-21.180792442177776,M,-36306.58681961447
-37.51879462581509,F,60016.408354945845
-2.8032356881734053,F,-146726.24810425338
-109.7358383146858,M,250021.20350668367
164.7143750908721,M,-50382.624296962065
10.961183560563363,M,39393.64556211143
-53.17868030882036,F,-122817.44666841414
56.02160994571253,M,-78970.62016344263
16.915764914817643,F,42667.721277455275
108.980489473494,F,319097.47236027505
28.346967301992073,F,-60925.84609868014
-9.038631116316015,F,85810.63278095612
-50.46853362956122,F,-26940.14384444817
0.6297856779924089,M,-92404.9295877834
64.91513383281739,F,124742.59847325065
72.1641642931859,F,-138805.7690936254
7.273501662422968,M,79445.66952787826
159.2645769187976,M,-2296.9013816587394
-0.37327069543552227,F,74949.13781185467
-130.31084519593654,M,-177904.444085055
2.3247083648343736,M,-34620.34558630025
55.532350942004044,F,162695.97142975175
-101.95370542748208,M,159346.0928023134
196.9947247209694,F,-118469.31619328214
30.6762990148789,M,-247293.55429208028
-41.79399009076204,M,-16654.654576245186
-44.395292794835946,M,122945.11024632688
-170.54340398814008,M,-22322.404832288674
13.31393141652465,M,361081.66921197134
0.16523504291860647,M,195019.0691122359
24.640475915892942,M,34243.45471897181
26.966131679093863,M,218370.4419497241
-44.390021215802705,F,192295.69967521503
60.15889516475547,F,78114.60255488307
-26.96568679582058,M,-78547.55792748037
-98.5353990713293,M,180491.04094989688
-60.22829188253375,M,-10613.819076752712
81.75369347588232,M,73870.76173062364
71.02542667389172,M,-21046.493607918543
194.00337679796883,F,-162087.7666914639
2.138321630138469,M,-15165.555781505609
-13.523903935674976,M,-118319.54345494078
32.587861314546586,M,191646.03924593373
12.876579409793408,F,125678.80974184655
-2.474975168682363,F,214370.2043976353
95.1409478735134,F,-110113.88685904545
47.402604173975135,F,-12760.270645504526
16.174173328497574,F,163389.06465553213
126.24672001667221,M,172634.75216458912
-16.77986553648774,M,97480.06606492295
-14.192633396949319,M,-107900.31185404345
-140.27221604260671,M,43838.1420213398
86.24721320540813,M,-24810.596360691954
71.39815269623651,M,74706.50492282203
-109.63983462969925,M,78992.65115803009
-199.23739883797316,M,15408.304075916845
-189.8996225567546,F,61316.21104445564
105.92452521872323,M,-14856.963851809975
-39.34286892156593,M,129400.16764984243
-19.339262117095757,F,118898.16837444826
8.28680828263665,F,139158.3433616045
31.951976540965262,F,216753.87987194877
223.71897945943275,M,132316.58598936605
-161.9125084366341,M,-68993.65426117337
-87.11723391050015,F,-138415.40433374388
-89.72236307518784,M,-77173.66830918094
202.9350082720866,M,-8323.663557084452
-12.639130186441225,M,124193.72138272019
-8.952533975850521,M,14420.960698199959
54.78118543983441,M,129498.72872434535
-14.659057161161208,F,59249.89526889144
66.84836017889006,F,117455.57064399091
63.486643506437886,F,97595.77311320085
174.4018418357824,M,-154474.33897481082
-21.063813528142312,M,-39177.661302488064
-50.687506994203986,M,9867.002435356164
-174.47543350561926,M,40077.938680695945
-11.363215709603871,F,157397.10629130396
174.95521215482378,M,-117526.59368388396
66.89190058755588,F,160420.34562731662
64.18238643343611,F,-124321.4890472529
121.46696763124622,M,63776.04179889362
-13.378091864856199,M,37148.2091519212
0.21936859973898493,F,56513.875342531945
221.4071851908123,M,130473.88317847476
-55.00987131129547,M,193633.42619260884
-63.33451308978222,F,239335.7474562734
0.6379240088878433,M,-167275.99310653243
-13.291482546044374,M,-44870.62883269691
32.121716189055945,F,294725.45354636654
-59.85812133668637,M,163893.08444531582
-89.00297874432226,M,67234.41423360129
3.941653910701863,F,171337.36835685532
10.739874722434962,M,-62750.226951992416
-2.8314476141598135,M,-47298.42995461456
-72.27934966246352,M,75349.96961271699
-183.23517653846267,F,121478.87095572893
-27.953397349113303,M,174419.75119397632
-79.30695804303083,F,-146198.38206764456
198.70650539709297,M,17971.8181348
-39.51673146586151,M,-57395.02204965308
27.494488233510975,M,150453.24158502632
192.46864407842835,F,149324.91726411768
36.00072688381326,M,144363.81969899437
177.53942210194845,F,4815.495867628688
176.40052031791365,F,71209.97248702607
219.4670879760348,M,-84535.67407404006
49.812788294767856,M,-61634.97792916099
127.33436165451562,M,113819.7464026431
24.81030679475348,F,-130441.76198867656
-3.335635616875148,M,-74596.55074861701
22.62604338807266,M,197855.94666833736
-63.50975854035377,M,59801.155632721406
34.33643364963582,M,-60062.40947246477
44.420974238343,M,-73997.63786450992
165.16648629199867,F,40258.56174569166
-82.00156540226932,F,-6835.322945188695
68.90871394492068,F,-7744.858182500364
-44.644084313414005,M,104514.03294846685
-29.454909931973752,M,11570.581720736562
113.06050506082853,M,104393.55227149284
65.02507925617691,F,-156989.9778590171
114.37279116544839,M,38041.86956830509
73.86942863901415,M,-47761.7887807551
-33.52324791126702,F,-290735.4298740317
-7.541629757110307,F,-132545.86974990834
145.8357091650732,F,42407.87615927645
72.51232106988499,F,-52051.83284728584
41.98973667649817,F,66343.55215195488
-25.410358577617018,F,114829.7193618871
-0.39558146412059614,M,-35647.23160814264
-58.48944863791962,M,-140758.33086029862
118.04080466273729,F,-37097.24245190156
93.14784812612899,M,188493.90088397614
-45.02132639915222,M,-161861.92372064196
42.84421015264046,F,22147.35455453657
69.96964220198655,M,105921.67791155979
0.3048123301531547,M,232154.39498763997
21.867121249831754,F,1020.1635884418756
10.341561990985195,M,-50335.17444147874
39.10020946687804,M,-18778.76718263013
-0.1306418450729403,M,-103824.75093155968
-38.16355964725908,M,-22796.900335393235
-42.14895934696811,F,-254566.4683470991
58.75130400150864,M,-73212.97570353013
44.62353090911535,M,4091.8594259771126
2.3793475466380976,M,-75517.31866542036
57.17838677746807,M,161531.14055354655
-30.268810911293812,M,-13286.944535569615
68.36755037344516,F,-56890.42963577277
70.81813074542677,F,138246.29817769447
-82.10709554840756,F,106663.79463700003
-73.95216384685185,F,106716.66583054286
-18.425850071123833,M,-147301.28583078738
-98.04181669641244,F,49438.97966607325
153.24232267028918,M,57896.751462689776
-21.921962577987735,M,-42243.55903977355
-19.71040441399679,M,223420.4668189364
19.574400066686522,M,97.8466181938129
68.0238418996118,F,234132.97757731072
8.043981829320964,F,-14948.727130268206
20.120267345781993,M,-139981.81717624955
36.91714682314077,F,-157461.6485874282
137.3945632904107,F,111473.68855499556
106.74163935612093,F,286622.71018716623
38.44381674322271,F,78045.09208032905
121.91573585084069,F,-9661.837112277957
69.0864572117272,F,35343.28945956575
91.03393422356005,F,54114.11506402986
-15.391151751078887,F,11644.811931479238
22.214984019227966,M,100527.4469963858
-110.43114609625871,F,89222.97893436377
-191.16848371084797,M,147854.20652590558
-138.69002382732825,M,149235.99640320207
127.55528288177067,M,59826.65265291921
-150.34015357625773,F,9714.38887533767
115.2915843017265,F,211345.4418248876
-54.461265829572795,M,75138.0424975385
129.9545316728013,M,78254.07379127125
138.5324802071009,F,-3062.7456598314093
-8.428175012609785,M,-47896.01025291227
36.12052837458204,M,112115.14100505815
145.4436568806101,M,-56758.22458666764
136.7939049131386,M,-27659.679985596696
132.77815730194513,F,118366.43666832775
110.74579698419672,M,91478.18397288505
218.36718441532216,F,279170.7926058704
105.23081515790874,M,110123.74464743948
23.59693649266443,M,171194.1571912411
-93.7473448766905,F,99833.96987246395
-210.3150583547351,M,46700.316724410484
-176.2509924830675,M,-166952.10045897056
81.17616093308726,M,70709.57745786312
40.408680586752,F,-143552.2757420298
-58.04133261695739,F,-38821.584182068065
134.6928823045939,M,105781.03900947262
121.34603044297616,F,96664.27343820097
27.96713098007419,M,84397.97957572734
55.5861371916821,M,185517.0843777495
12.221229127167124,F,208915.79724770883
-113.26755986489252,F,-64643.65824960334
105.90581607581917,M,84086.24235085366
127.03715263513601,M,103651.95592689728
-14.135711380320409,F,55842.69811007928
9.68344819486517,M,-95493.20081820352
51.56634467621925,F,221886.90048038078
31.458664347674706,M,154320.2129019232
-69.41736796602756,M,76626.01420677417
-64.93998732389154,F,87667.13382001783
80.83366006587569,F,144328.73549264582
26.26888575904547,F,205519.38705957273
-100.91825858857645,F,111439.00254395104
-72.93785896887456,M,-339250.5448884609
-46.6140381022235,M,167314.34776972188
58.72075758978285,M,119768.56857888459
35.2362707306208,F,16912.865831790936
-56.99947934904549,M,189790.98045781712
-230.67159826392935,F,96357.03533183911
132.11690126263738,M,-90986.33232635501
66.01604173476288,F,-80755.2913950336
164.04144604725533,M,45783.26090170191
95.02792573270955,M,-191843.30984191192
-20.736265661519916,F,-230298.33809537443
15.656734702731207,M,390786.1387263525
-112.22146661131174,F,34897.191385633545
-26.720032428019287,F,-23342.246704508245
27.553401701317213,F,-12820.939991694118
192.20164022351986,M,339148.9791121235
113.69206951135507,M,7452.485603313402
125.80773550272592,F,121553.84931820004
-42.32930489926642,M,205209.51477398738
14.670345279849531,F,76336.90036276853
9.879163830408036,M,84544.42799559899
-1.916290073321111,M,-96960.28500128583
19.17561293622544,M,33788.21158477584
22.630246926945844,F,-58087.01996077069
-64.56998948425363,M,128038.20014922897
-76.21873505993959,M,19318.295134625747
-45.81728204383459,F,-54493.1075109066
64.85315787576056,F,-42186.447657047465
117.94300042182304,M,-53495.965210900016
84.41297123221696,F,-32349.0920874218
74.39293834826542,F,45047.30234863283
4.024242643138946,M,31627.609615552487
-13.15138211782127,F,251507.2090021482
98.22267791222214,F,214809.21425870288
-68.19292672730873,F,231229.33780416503
-39.08906051240349,M,84490.19335759358
53.19605565215428,F,408804.66633710987
-204.71661971412652,M,3676.5194420347652
109.89544002119446,M,203626.08623713552
-38.455418266125875,M,64128.639271024316
64.38770107031505,M,226313.81867490502
-5.382759473609475,F,-164208.74268326283
-26.35109008825807,M,-21491.95834175132
34.71782238371491,F,57342.6409311744
67.00738382873494,F,-53409.36108865526
-43.890213215463234,F,38382.16149152637
-120.9189213791471,M,23660.002572977766
172.27818019940028,M,-14450.241142354957
-63.579993441975944,F,-127918.50543842177
-23.308061130662722,F,129522.90905105548
11.368115545171118,F,-14741.253427080846
131.33018358632862,M,175813.9983708529
27.036497226766755,F,90941.60835199076
-33.84090278380569,M,-65605.9623660029
52.40860255798536,F,124960.32290145708
91.63814710116431,F,-123152.94287651195
-38.18308807196678,M,82376.01768894485
77.15663202811365,M,-66540.16679410919
81.25651801663881,F,-31149.584895103908
142.73525670798972,F,-100080.52369287428
64.55435264795776,F,125320.15004873028
69.498106593458,M,16006.377537696771
-99.06716999073205,M,-105969.18618528938
-192.33748672290724,M,-120340.26684835317
43.68371604163657,M,-180493.03670779287
-18.88265775508941,F,78453.83291054278
-42.6297952475025,M,52865.315742502986
-37.520684140711076,F,-69445.14087930162
-14.619332113462804,M,-21756.818431983796
67.42827285936289,F,229881.02324944202
6.137779977217887,M,252650.34019834016
106.7085361185739,F,-246581.99712567008
-28.99897781078696,F,22867.47571392387
91.65402791132202,F,71662.53067037262
-33.342783177370634,M,-143759.13209527906
74.59705364043552,M,123373.83187418878
-11.090465589581761,M,-255003.0510427798
84.4775295917695,F,55683.1620932388
65.43676906642192,F,-15994.597041303052
154.87020681497665,M,-52534.63379206504
-107.99219314280869,M,39114.983095170755
55.17342933856811,M,89814.16389114747
41.38850117518001,F,-72205.67450964988
1.3894253734481161,M,26058.72583623777
176.94618890680258,M,233069.52472602896
-67.21633607424747,M,38143.43018986709
41.438980193924195,F,111917.79325945981
88.73445456891059,F,-88213.7245924786
-27.630003051893667,M,355697.8498599888
83.83148988236373,M,-71023.38513122596
117.43240037401492,F,46394.9548922877
19.699521287618996,M,75122.41743854462
19.159002697080734,F,60655.269831982965
31.98331767310389,F,47986.65679195605
-12.879563871269035,F,-45852.06347026817
-168.88335290485938,F,-37427.11268862737
12.051475410575971,F,-167213.8366325034
89.58104580541831,F,148262.23705600144
200.1018839332367,M,-97538.75130387413
104.87652959232136,M,61806.397740488115
30.656268780232082,F,-64901.28604725054
-71.42370896571882,M,234269.11945849785
39.74222612603649,F,161301.81935431063
-88.40801500516447,M,-177639.30696176912
12.649657489231306,M,100248.7529151235
102.74379021118465,M,132985.1020693382
-80.38066850538246,F,-51774.219767919276
-83.450018569739,M,38896.49266460379
78.97965325278005,F,194793.51989405896
41.868762009863275,F,103293.3324763323
-85.15896634273075,M,95897.8274551979
-60.70130895914869,M,227274.548666723
53.6620616883874,M,1396.291339244308
-38.43846764582978,F,-116435.76919585999
-109.07962212591386,M,-53790.0272207892
-164.86756256463943,F,60538.90939319329
-71.52972600609793,F,-203456.5243857154
-113.94051437043302,M,-105013.2263221886
34.938423635998014,F,127615.67280923013
97.61864257613253,F,196431.20009090647
77.30004905465522,F,62240.83810081323
-121.16114057896439,F,82010.88580576814
146.9453355073464,M,-47376.50206281131
-22.419819323255453,M,-42030.322315890284
158.97014727235057,F,7411.410712846373
144.8494161846903,F,-26288.099961926164
131.75509661618662,F,-30289.509779810847
-39.59459899572429,M,-69814.99345108667
-37.57435042615879,F,51220.260803347934
99.4016882576593,F,107326.6298492389
140.09863587092264,F,-36799.79833229877
-12.105229724989886,F,-92628.7023345422
25.430551730213118,M,-52856.64326786513
60.22116304193236,M,-43134.06549691953
100.50569313115325,F,30502.299719903316
70.51603871289134,M,-136099.14384692142
-97.8537858215817,F,-36255.85968263744
5.8199790262411355,F,5997.867370630134
-2.7169661398732785,M,-69030.76949080931
38.116616521957596,M,23084.80912395038
107.81059750053248,M,68037.18956441153
4.58737306514171,M,-87130.1125338118
-67.21570568394635,M,-9054.288034680721
48.49932221125033,F,-35023.05957447184
108.15167831591756,F,-25144.80825871144
-103.67110447988591,F,26511.048231378983
85.89547352984864,M,-53457.10501634561
-1.5872605192279252,F,4750.755220143317
-4.190830578037783,M,-56481.727383639634
114.00722788664055,M,4279.486519407332
-14.654991031499463,M,-107631.11604096004
109.86171990228196,M,-9117.837892909905
77.96968460839594,F,140482.4487897103
-94.23114942531465,M,43397.12262931267
68.9897619374828,M,161786.07251304935
-8.933598698336528,F,-26807.28161203726
-34.64747580021053,F,101163.80753022751
203.355511590723,M,158047.58405777166
-26.345974506746003,F,22388.46982181316
24.29328032756315,M,-43651.83254037899
52.87952644015953,F,32337.145521949005
-12.514395193093822,F,94634.42482388474
-45.95279649218158,M,162322.99768864628
6.783993440477717,F,105230.07773420167
-40.05700638922222,F,-71901.17599206095
-121.97791530958429,F,174387.70490517482
90.13883443398343,F,84300.27725477403
-43.971604127786335,F,51500.86314806536
34.61963889463618,M,-7976.502448247549
-31.899373873099023,M,-54637.728422351924
14.629457111685877,M,-40369.79142464431
-9.06481384446477,M,-221118.2061749035
7.453171812759546,F,20597.783541418496
-49.83844709880482,M,157648.13492425438
-32.41871803594124,M,145954.45169986266
-22.493910243486788,F,31367.539171110842
52.88494449344877,F,-11339.896289279277
-28.245042918887385,M,120180.52460060961
157.79304918172215,F,-163219.03109307474
6.203227904621041,M,118244.35788013035
128.19990650669524,M,141761.7666160966
3.06458684579332,M,98725.9361193025
85.18408972273873,F,144408.89599629276
-32.611015436664424,M,167785.16638865168
-93.10449598915645,F,-40328.01538023724
-27.209929660601787,F,48857.08062036607
18.000693634696937,F,-27999.647544322906
-39.50643216809953,M,-3610.0310764744936
116.68690211569593,M,-80705.03966580529
-85.15769894970623,F,83141.46230504566
66.37350137879059,F,-45947.82531453663
57.81102726369371,F,149397.37557431494
142.90401652395292,F,-134964.97724587444
39.38728154763994,M,22268.471785002926
29.128266578700458,M,50762.697194784865
61.580210102570405,F,14171.202287586353
-51.73757795629791,F,-60443.52862688487
211.90309209442356,M,6256.746584601471
-94.54019206293806,F,27559.86727037694
42.75714963816877,M,55537.094346336984
-19.24968324639331,F,7309.4655467541415
-4.230899102843015,M,55947.216162163895
103.92229972114751,F,5260.056948043137
-68.26443572678302,M,119531.25951375009
5.362554059820983,F,53361.18446157398
40.51942296622567,M,-118396.78196571808
-56.43697184983586,M,-104663.67352757644
83.70147844907181,F,-9354.27800898414
-6.7821347242845,F,-94907.65782841794
-69.7222007656208,M,-6916.499258666801
168.5812010879489,M,67041.54214353795
-87.26935155047897,M,13416.931044423727
192.9724989275149,M,63318.86469298857
-19.592863941336603,M,272285.72094464273
130.0315459180404,M,30687.38096142418
-12.442045455671249,M,-66269.5137364427
-77.84322837323117,F,-148632.05631864458
91.9107311780881,M,182149.82990403316
117.11408441545655,F,-135283.2645719238
6.5604989939374345,F,268583.06612953916
73.27787364868468,M,-51131.18278075213
-42.50652285008666,M,265489.440532938
209.7990298750977,F,-176359.03552541745
-160.58555085388937,F,132513.33750964975
58.67669740294207,F,-63540.8994414584
170.23957288601915,F,51118.90517395428
-19.55336916322959,M,269679.03862084355
-6.588859745758384,M,-92623.51193843535
-18.278050082513673,F,-464.88686936244267
-24.357811039353514,F,-202304.78737142918
138.96637377206906,M,-18039.207414314333
-98.49999148685342,F,145325.11587573675
-56.44069114803554,F,35976.536459238465
-58.59936502738179,M,90693.37619734876
84.33426935736914,M,152579.47356382664
36.13188662356332,F,-47041.383383256645
5.45870224365564,F,183759.90606834288
-32.62998261080179,M,254251.86214480465
-20.73816184980327,M,-109796.16628811788
-16.112389700466792,F,141118.27417145413
21.73104858822287,F,-55556.80340499556
-180.38802911221808,F,253219.7553138112
-92.76783250190006,M,-96761.80546091717
-38.50219638377755,M,152266.53908835942
16.876805632754266,F,-4019.7020036260437
86.17473342697645,M,-38288.01874293202
37.23099985604695,M,95914.47924253502
-144.7227667016727,F,-149127.04244679143
